sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_direct_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
281,639c94f4d33d7ec6a75a1bc7356659cc,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:05.227920+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,46789cd441fb047f187be14b9f05365f,,,,,f60edd5beab4c2aa34cb4be0acda01efb2428206467ce69cc863e58d05dccb36,f1e40ef2fc04da36b2e53fc32eeb8a3e9f5ec9e45115be8ac452fbf45cc8eeb0,,,2026-08-14T11:08:04.775658+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,1,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,gFIo08i6piQgUFbdRpSpBTJcEDOzsIEKgiTSbDkgDho=,898104c522934a51a11f1a7dcde31d6f7ec0bf43f8d20f12b4e830354467e08c,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,4532bf9d337116a9b63301c71237183c8ae856336c8c8b4b90da0f28b3e1775f,bgAYBnpDLl36aVR3DjQNkjwnyoMy9++TURm7h8MZVRo=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,f16ac0bdf6edf2cf2d12f8f9e71cf820e579c1158475a661bfb8f101d115e3df,audit_trails/artifacts/accepted_runtime_submissions/T1_TEST_SIGNATURE_ATTACK_client_005_r1_898104c522934a51__f16ac0bdf6edf2cf.json,,,,,,,,,,,,,a9d2b2ec12b727259bc77f3e40162899b4bc5e3200732732d071bbb3e9f0e506,f7cc1059600cc6a6fb1dbb1a06f0642e0d4b99047019fb71c6787d8e03a9298e,,
282,b90f0225147a57aedcdac0e6faaba9e3,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:05.258986+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,46789cd441fb047f187be14b9f05365f,,,,,,,,,,,,,,1,VERIFIED,,,,,True,,,,,False,gFIo08i6piQgUFbdRpSpBTJcEDOzsIEKgiTSbDkgDho=,898104c522934a51a11f1a7dcde31d6f7ec0bf43f8d20f12b4e830354467e08c,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,5828d599cccca7443c1efd9323a3663bf823d3ed0190914178dbe4267568f3ca,bgAYBnpDLl36aVR3DjQNkjwnyoMy9++TURm7h8MZVRo=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,dde6d51afd027aa848c709d2b86878deb93c26c8f969f0da4b641600173f0440,audit_trails/artifacts/ciphertext_attestations/T1_TEST_SIGNATURE_ATTACK_client_005_r1_fb2982ef06b2bd1b__dde6d51afd027aa8.json,,,,,,,,,,,,,,,f7cc1059600cc6a6fb1dbb1a06f0642e0d4b99047019fb71c6787d8e03a9298e,eac8897edae88a1bc22706d71682a4b7751d41cf440aa91529c968c48faa0d58,,
283,a7b9fbabe320cb5a8bbe63b6913750a3,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:06.482559+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,6d19c1f1a6001046d8f870874aa377db,,,,,62dd1961ba484845d3d7f4a9a60df3845242ceb5b7422bc49a14e31c850ad908,b6711789cf27dff36e1a64806498a89fc38225dec7032fe74cc0cd5549990e52,,,2026-08-14T11:08:06.319743+00:00,6102d832158f094f82a660046e37e00eba1e4b6e973a9dc8b762c8cf7579a77f,active,,,2,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,Q9eCI+sUQk8AO45BX8mXMVJmzJ/clgjtywOcDHq7iJg=,2bf43fa992fef3ad264b49f6749d00e1de5d4ecd0150551b7502120ed5a4353e,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,467439dbd41c2542ac2df761e59681638af4093445fcf346644f825254420e29,7UFH4x7U0VCOhcvn3vzbVxUwgyvGNAc1GIWZ18ACn2A=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,0da880ae6a7eec6befcbda0eddb2b0f88e32559140fde79f17bc4e8cbe5be0b7,audit_trails/artifacts/accepted_runtime_submissions/T1_TEST_SIGNATURE_ATTACK_client_005_r2_2bf43fa992fef3ad__0da880ae6a7eec6b.json,,,,,,,,,,,,,eac8897edae88a1bc22706d71682a4b7751d41cf440aa91529c968c48faa0d58,420c12014cb8a2d99d018a4d59b2e3385cef923bf29d1348bfe5baceda736e8c,,
284,d1d55cf1c99fea893a6e9a52174e369a,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:06.505408+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,6d19c1f1a6001046d8f870874aa377db,,,,,,,,,,,,,,2,VERIFIED,,,,,True,,,,,False,Q9eCI+sUQk8AO45BX8mXMVJmzJ/clgjtywOcDHq7iJg=,2bf43fa992fef3ad264b49f6749d00e1de5d4ecd0150551b7502120ed5a4353e,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,078c522724108bdc791dc3405478bb561768023122ac43291d61b9a6b3575b51,7UFH4x7U0VCOhcvn3vzbVxUwgyvGNAc1GIWZ18ACn2A=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,b929670343ba174f1b12ccf98a6edb073bd89ddbf415bc540a4ad7a37ae9f357,audit_trails/artifacts/ciphertext_attestations/T1_TEST_SIGNATURE_ATTACK_client_005_r2_257f118eb9312ee1__b929670343ba174f.json,,,,,,,,,,,,,,,420c12014cb8a2d99d018a4d59b2e3385cef923bf29d1348bfe5baceda736e8c,80d58862dda5d206fb6da8c5a025765c9f3edc99c35158239c6c8ba2a67caa78,,
285,19eb0f26326dc2f5c791572518ad1d58,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:07.490273+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,6d19c1f1a6001046d8f870874aa377db,,,,,62dd1961ba484845d3d7f4a9a60df3845242ceb5b7422bc49a14e31c850ad908,b6711789cf27dff36e1a64806498a89fc38225dec7032fe74cc0cd5549990e52,,,2026-08-14T11:08:06.319743+00:00,6102d832158f094f82a660046e37e00eba1e4b6e973a9dc8b762c8cf7579a77f,active,,,3,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,l0r5uvBrVMMqYF8t6D2QJtVAENZlM4lkbktkrik4Vak=,d61d88c02e5b468b23b1e8ceaf7dbf5d019d647adbf56a071e51c646747a53b9,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,a0afddd5c19d33edb2f2f9fbfce55788ae89a25a215560319e571daf587bd982,FPcLuswSur/B4EdQbteB3qbRYVseUqKvIgC4Lf561o4=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,14cfd6063871e4d247ebeff5e43c637e4d046d53dedb818af1f1e2b7ab13eb8b,audit_trails/artifacts/accepted_runtime_submissions/T1_TEST_SIGNATURE_ATTACK_client_005_r3_d61d88c02e5b468b__14cfd6063871e4d2.json,,,,,,,,,,,,,80d58862dda5d206fb6da8c5a025765c9f3edc99c35158239c6c8ba2a67caa78,b377793cd22268504559705046068685ac2ec7151e9e9bcef1afc1013749a16a,,
286,49689e157d9b36e970a4e1af10b7891d,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:07.512323+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,6d19c1f1a6001046d8f870874aa377db,,,,,,,,,,,,,,3,VERIFIED,,,,,True,,,,,False,l0r5uvBrVMMqYF8t6D2QJtVAENZlM4lkbktkrik4Vak=,d61d88c02e5b468b23b1e8ceaf7dbf5d019d647adbf56a071e51c646747a53b9,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,e15f6fe433471aaf6e2d7b44e1af1b13490a28e59ff40d8ed20b86e421a9f662,FPcLuswSur/B4EdQbteB3qbRYVseUqKvIgC4Lf561o4=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,ee7a18cc04d6efc4fe38fbc4e68d14be55363f3f4ba975ae7c7dfd69095633bf,audit_trails/artifacts/ciphertext_attestations/T1_TEST_SIGNATURE_ATTACK_client_005_r3_5ebaa978ed6b4ad1__ee7a18cc04d6efc4.json,,,,,,,,,,,,,,,b377793cd22268504559705046068685ac2ec7151e9e9bcef1afc1013749a16a,f6de3ed606249278263a7bfd92269f6a485e70924d053c550a7c4abc5a7c307b,,
287,13191e3cb5e9b31d81091346d88b079c,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:08.441882+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,6d19c1f1a6001046d8f870874aa377db,,,,,62dd1961ba484845d3d7f4a9a60df3845242ceb5b7422bc49a14e31c850ad908,b6711789cf27dff36e1a64806498a89fc38225dec7032fe74cc0cd5549990e52,,,2026-08-14T11:08:06.319743+00:00,6102d832158f094f82a660046e37e00eba1e4b6e973a9dc8b762c8cf7579a77f,active,,,4,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,t3Mdyd0bG2xN6fOAiVr0boNsxpe6w22zWzqHaROmb3c=,c8ac542d7f6e9e8e297a6382cc2d7e180ca3908b7f5b93d5cc418890d0ef2686,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,a5e62064ff74b52863105b51458ceea142841fd8181f86da7ae8b58dbba4dfad,2k0JgjJaLjo73H9LlQZelOzp8wP8bF/IA17+Em2F5gU=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,e45d0b088f5dc0a7dcc84fdce00a7dd6a2ecf6963e31d1b803bd60bc5da564b6,audit_trails/artifacts/accepted_runtime_submissions/T1_TEST_SIGNATURE_ATTACK_client_005_r4_c8ac542d7f6e9e8e__e45d0b088f5dc0a7.json,,,,,,,,,,,,,f6de3ed606249278263a7bfd92269f6a485e70924d053c550a7c4abc5a7c307b,73f241f2dc4ac8bfadfdc9e54c824277be5693cf03e9aab9217ead8f9e762ab5,,
288,8cd2d3fbef5939634b7bdbd9ea30b05a,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:08.469452+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,6d19c1f1a6001046d8f870874aa377db,,,,,,,,,,,,,,4,VERIFIED,,,,,True,,,,,False,t3Mdyd0bG2xN6fOAiVr0boNsxpe6w22zWzqHaROmb3c=,c8ac542d7f6e9e8e297a6382cc2d7e180ca3908b7f5b93d5cc418890d0ef2686,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,57019a5a155947eeff53b7272826f48cd1a64bc8ec6924359f8e13d3194c3661,2k0JgjJaLjo73H9LlQZelOzp8wP8bF/IA17+Em2F5gU=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,9e678caf23e4439546ac62ffdff5ffa01bb4dbe0623d618f79c865f84c0ddec3,audit_trails/artifacts/ciphertext_attestations/T1_TEST_SIGNATURE_ATTACK_client_005_r4_c99e0dcb27a29f02__9e678caf23e44395.json,,,,,,,,,,,,,,,73f241f2dc4ac8bfadfdc9e54c824277be5693cf03e9aab9217ead8f9e762ab5,742ff42b348b6e15cd5d6712634651b35c78b9442d1bdffcc2b3b363c750a77c,,
289,b2ddf624476cc884737c54942947d4dd,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:09.490360+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,6d19c1f1a6001046d8f870874aa377db,,,,,62dd1961ba484845d3d7f4a9a60df3845242ceb5b7422bc49a14e31c850ad908,b6711789cf27dff36e1a64806498a89fc38225dec7032fe74cc0cd5549990e52,,,2026-08-14T11:08:06.319743+00:00,6102d832158f094f82a660046e37e00eba1e4b6e973a9dc8b762c8cf7579a77f,active,,,5,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,ds6zFL1vo0yAvtOTkrbWzNyGkbKJCUyN/UEd7g6AlS0=,a65216ea9f77c727ab3061eb4a50cc40d60d531516631ac3dcf84b43030569a9,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,de62d4b684a84505e0ece5313922d0fef5a798a3177cb50eed521f63427df518,R08KQYas+D+YAlJrM5DDrgCVHjpvRiaI37gGOIiFuB8=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,1ffcfc43e80ca4635f1c3b5b1efd5d97b1653865307666201fca2e1c0a32bbb1,audit_trails/artifacts/accepted_runtime_submissions/T1_TEST_SIGNATURE_ATTACK_client_005_r5_a65216ea9f77c727__1ffcfc43e80ca463.json,,,,,,,,,,,,,742ff42b348b6e15cd5d6712634651b35c78b9442d1bdffcc2b3b363c750a77c,175ec0fbdf3b2cbc82aab796bd072fa1c187dc523a85d4cbe034173404019914,,
290,d549db6dbb157d123091749e12edd6ef,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:09.513894+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,6d19c1f1a6001046d8f870874aa377db,,,,,,,,,,,,,,5,VERIFIED,,,,,True,,,,,False,ds6zFL1vo0yAvtOTkrbWzNyGkbKJCUyN/UEd7g6AlS0=,a65216ea9f77c727ab3061eb4a50cc40d60d531516631ac3dcf84b43030569a9,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,1ee2f277fbb1b4a3acd6160897af439dd79c2a8dbbf02e9980e6d0f3c9a5532e,R08KQYas+D+YAlJrM5DDrgCVHjpvRiaI37gGOIiFuB8=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,79ac33a96deccc1d19780cd385b914cd3c2662b021796d8484751ad54cad877a,audit_trails/artifacts/ciphertext_attestations/T1_TEST_SIGNATURE_ATTACK_client_005_r5_36a20326b1dcbc7f__79ac33a96deccc1d.json,,,,,,,,,,,,,,,175ec0fbdf3b2cbc82aab796bd072fa1c187dc523a85d4cbe034173404019914,f6319b4286e68146c0d464434f04ca957c018dd89120c6fa10e54180f9a77924,,
291,c01f97132bf6b959c78c9546bfc827dd,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:08:10.523542+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_TEST_SIGNATURE_ATTACK,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,6d19c1f1a6001046d8f870874aa377db,,,,,62dd1961ba484845d3d7f4a9a60df3845242ceb5b7422bc49a14e31c850ad908,b6711789cf27dff36e1a64806498a89fc38225dec7032fe74cc0cd5549990e52,,,2026-08-14T11:08:06.319743+00:00,6102d832158f094f82a660046e37e00eba1e4b6e973a9dc8b762c8cf7579a77f,active,,,6,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,PAGefGYhQx2PR7u/4bcfGHysXEZvZ24F5om950GfdNs=,16004c90a22c5801f8396bb74b3e2629484bb04e5a554f74c68cc86455b1db5b,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,e3e07f0672cb3a16a20c363546be7103f65fc773f704c12f7774988f5ed9ecd6,FxPobzXoa6uU6Mf1nz+aKMhkBQW19j39zphVP5dHNN0=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,9b68620086ca0da40858e57762f4e3c0a5a000c68c56a3cf47004783a0ddbdab,audit_trails/artifacts/accepted_runtime_submissions/T1_TEST_SIGNATURE_ATTACK_client_005_r6_16004c90a22c5801__9b68620086ca0da4.json,,,,,,,,,,,,,f6319b4286e68146c0d464434f04ca957c018dd89120c6fa10e54180f9a77924,54393513cb80834dfbc2f489df0c9c01f542b2b91513933b12537d42b58ca329,,
